defect_id,audit_id,timestamp_sec,gps_lat,gps_lon,param_id,param_name,defect_type,severity,confidence,description,evidence_frame_path
AUD-20260910-152218-DEF-023,AUD-20260910-152218,3.11,18.520418,73.8567135,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_023_MISSING_SIGNAGE.jpg
AUD-20260910-152218-DEF-024,AUD-20260910-152218,3.11,18.520418,73.8567135,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_024_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-152218-DEF-025,AUD-20260910-152218,3.45,18.520419999999998,73.85671500000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_025_MISSING_SIGNAGE.jpg
AUD-20260910-152218-DEF-026,AUD-20260910-152218,3.45,18.520419999999998,73.85671500000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_026_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-152218-DEF-027,AUD-20260910-152218,3.8,18.520422,73.8567165,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_027_MISSING_SIGNAGE.jpg
AUD-20260910-152218-DEF-028,AUD-20260910-152218,3.8,18.520422,73.8567165,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_028_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-152218-DEF-029,AUD-20260910-152218,4.15,18.520424,73.856718,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_029_MISSING_SIGNAGE.jpg
AUD-20260910-152218-DEF-030,AUD-20260910-152218,4.15,18.520424,73.856718,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_030_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-152218-DEF-031,AUD-20260910-152218,4.49,18.520425999999997,73.8567195,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_031_MISSING_SIGNAGE.jpg
AUD-20260910-152218-DEF-032,AUD-20260910-152218,4.49,18.520425999999997,73.8567195,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_032_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-152218-DEF-033,AUD-20260910-152218,4.84,18.520428,73.85672100000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_033_MISSING_SIGNAGE.jpg
AUD-20260910-152218-DEF-034,AUD-20260910-152218,4.84,18.520428,73.85672100000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_034_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-152218-DEF-035,AUD-20260910-152218,5.18,18.520429999999998,73.8567225,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (16.4% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_035_WORN_CROSSING.jpg
AUD-20260910-152218-DEF-036,AUD-20260910-152218,5.18,18.520429999999998,73.8567225,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_036_MISSING_SIGNAGE.jpg
AUD-20260910-152218-DEF-037,AUD-20260910-152218,5.18,18.520429999999998,73.8567225,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_037_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-152218-DEF-038,AUD-20260910-152218,5.53,18.520432,73.856724,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (12.8% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_038_WORN_CROSSING.jpg
AUD-20260910-152218-DEF-039,AUD-20260910-152218,5.53,18.520432,73.856724,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_039_MISSING_SIGNAGE.jpg
AUD-20260910-152218-DEF-040,AUD-20260910-152218,5.53,18.520432,73.856724,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_040_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-152218-DEF-041,AUD-20260910-152218,5.87,18.520433999999998,73.85672550000001,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (18.6% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_041_WORN_CROSSING.jpg
AUD-20260910-152218-DEF-042,AUD-20260910-152218,5.87,18.520433999999998,73.85672550000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_042_MISSING_SIGNAGE.jpg
AUD-20260910-152218-DEF-043,AUD-20260910-152218,5.87,18.520433999999998,73.85672550000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_043_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-152218-DEF-044,AUD-20260910-152218,6.22,18.520436,73.856727,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (28.3% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_044_WORN_CROSSING.jpg
AUD-20260910-152218-DEF-045,AUD-20260910-152218,6.22,18.520436,73.856727,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_045_MISSING_SIGNAGE.jpg
AUD-20260910-152218-DEF-046,AUD-20260910-152218,6.22,18.520436,73.856727,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_046_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-001,AUD-20260910-163237,0.0,18.5204,73.8567,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_001_MISSING_CROSSING.jpg
AUD-20260910-163237-DEF-002,AUD-20260910-163237,0.0,18.5204,73.8567,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_002_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-003,AUD-20260910-163237,0.0,18.5204,73.8567,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_003_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-004,AUD-20260910-163237,0.35,18.520401999999997,73.8567015,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_004_MISSING_CROSSING.jpg
AUD-20260910-163237-DEF-005,AUD-20260910-163237,0.35,18.520401999999997,73.8567015,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_005_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-006,AUD-20260910-163237,0.35,18.520401999999997,73.8567015,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_006_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-007,AUD-20260910-163237,0.69,18.520404,73.85670300000001,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_007_MISSING_CROSSING.jpg
AUD-20260910-163237-DEF-008,AUD-20260910-163237,0.69,18.520404,73.85670300000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_008_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-009,AUD-20260910-163237,0.69,18.520404,73.85670300000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_009_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-010,AUD-20260910-163237,1.04,18.520405999999998,73.8567045,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (27.3% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_010_WORN_CROSSING.jpg
AUD-20260910-163237-DEF-011,AUD-20260910-163237,1.04,18.520405999999998,73.8567045,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_011_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-012,AUD-20260910-163237,1.04,18.520405999999998,73.8567045,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_012_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-013,AUD-20260910-163237,1.38,18.520408,73.856706,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_013_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-014,AUD-20260910-163237,1.38,18.520408,73.856706,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_014_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-015,AUD-20260910-163237,1.73,18.52041,73.8567075,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_015_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-016,AUD-20260910-163237,1.73,18.52041,73.8567075,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_016_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-017,AUD-20260910-163237,2.07,18.520412,73.85670900000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_017_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-018,AUD-20260910-163237,2.07,18.520412,73.85670900000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_018_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-019,AUD-20260910-163237,2.42,18.520414,73.8567105,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_019_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-020,AUD-20260910-163237,2.42,18.520414,73.8567105,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_020_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-021,AUD-20260910-163237,2.76,18.520415999999997,73.856712,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_021_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-022,AUD-20260910-163237,2.76,18.520415999999997,73.856712,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_022_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-023,AUD-20260910-163237,3.11,18.520418,73.8567135,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_023_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-024,AUD-20260910-163237,3.11,18.520418,73.8567135,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_024_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-025,AUD-20260910-163237,3.45,18.520419999999998,73.85671500000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_025_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-026,AUD-20260910-163237,3.45,18.520419999999998,73.85671500000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_026_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-027,AUD-20260910-163237,3.8,18.520422,73.8567165,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_027_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-028,AUD-20260910-163237,3.8,18.520422,73.8567165,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_028_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-029,AUD-20260910-163237,4.15,18.520424,73.856718,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_029_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-030,AUD-20260910-163237,4.15,18.520424,73.856718,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_030_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-031,AUD-20260910-163237,4.49,18.520425999999997,73.8567195,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_031_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-032,AUD-20260910-163237,4.49,18.520425999999997,73.8567195,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_032_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-033,AUD-20260910-163237,4.84,18.520428,73.85672100000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_033_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-034,AUD-20260910-163237,4.84,18.520428,73.85672100000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_034_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-035,AUD-20260910-163237,5.18,18.520429999999998,73.8567225,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (16.4% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_035_WORN_CROSSING.jpg
AUD-20260910-163237-DEF-036,AUD-20260910-163237,5.18,18.520429999999998,73.8567225,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_036_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-037,AUD-20260910-163237,5.18,18.520429999999998,73.8567225,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_037_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-038,AUD-20260910-163237,5.53,18.520432,73.856724,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (12.8% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_038_WORN_CROSSING.jpg
AUD-20260910-163237-DEF-039,AUD-20260910-163237,5.53,18.520432,73.856724,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_039_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-040,AUD-20260910-163237,5.53,18.520432,73.856724,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_040_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-041,AUD-20260910-163237,5.87,18.520433999999998,73.85672550000001,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (18.6% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_041_WORN_CROSSING.jpg
AUD-20260910-163237-DEF-042,AUD-20260910-163237,5.87,18.520433999999998,73.85672550000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_042_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-043,AUD-20260910-163237,5.87,18.520433999999998,73.85672550000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_043_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163237-DEF-044,AUD-20260910-163237,6.22,18.520436,73.856727,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (28.3% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_044_WORN_CROSSING.jpg
AUD-20260910-163237-DEF-045,AUD-20260910-163237,6.22,18.520436,73.856727,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_045_MISSING_SIGNAGE.jpg
AUD-20260910-163237-DEF-046,AUD-20260910-163237,6.22,18.520436,73.856727,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_046_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-001,AUD-20260910-163311,0.0,18.5204,73.8567,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_001_MISSING_CROSSING.jpg
AUD-20260910-163311-DEF-002,AUD-20260910-163311,0.0,18.5204,73.8567,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_002_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-003,AUD-20260910-163311,0.0,18.5204,73.8567,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_003_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-004,AUD-20260910-163311,0.35,18.520401999999997,73.8567015,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_004_MISSING_CROSSING.jpg
AUD-20260910-163311-DEF-005,AUD-20260910-163311,0.35,18.520401999999997,73.8567015,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_005_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-006,AUD-20260910-163311,0.35,18.520401999999997,73.8567015,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_006_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-007,AUD-20260910-163311,0.69,18.520404,73.85670300000001,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_007_MISSING_CROSSING.jpg
AUD-20260910-163311-DEF-008,AUD-20260910-163311,0.69,18.520404,73.85670300000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_008_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-009,AUD-20260910-163311,0.69,18.520404,73.85670300000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_009_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-010,AUD-20260910-163311,1.04,18.520405999999998,73.8567045,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (27.3% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_010_WORN_CROSSING.jpg
AUD-20260910-163311-DEF-011,AUD-20260910-163311,1.04,18.520405999999998,73.8567045,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_011_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-012,AUD-20260910-163311,1.04,18.520405999999998,73.8567045,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_012_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-013,AUD-20260910-163311,1.38,18.520408,73.856706,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_013_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-014,AUD-20260910-163311,1.38,18.520408,73.856706,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_014_SURFACE_CALMING_DEFECT.jpg
